state,city,region_id,region_name,school_count,program_count,avg_student_size,avg_in_state_tuition,avg_out_of_state_tuition,avg_cost_of_attendance,avg_net_price
MN,North Mankato,4,Plains,1,48,1890.0,6146.0,6146.0,15400.0,10314.0
MN,Northfield,4,Plains,2,44,2534.0,61213.5,61213.5,75275.0,25036.0
MN,Pine City,4,Plains,1,26,569.0,4681.0,4681.0,15534.0,10281.0
MN,Plymouth,4,Plains,1,1,114.0,,,,15865.0
MN,Red Lake,4,Plains,1,3,256.0,6640.0,6640.0,13220.0,8618.0
MN,Rochester,4,Plains,4,66,2207.56,5477.46,5477.46,17941.34,13366.09
MN,Rosemount,4,Plains,1,44,2083.0,6419.0,6419.0,15792.0,11140.0
MN,Roseville,4,Plains,1,1,,,,,
MN,Saint Bonifacius,4,Plains,1,33,789.0,30200.0,30200.0,44961.0,27324.0
MN,Saint Cloud,4,Plains,3,122,4454.2,8578.05,8578.05,19595.05,13451.3
MN,Saint Joseph,4,Plains,1,36,1392.0,53884.0,53884.0,66878.0,28065.0
MN,Saint Paul,4,Plains,11,172,3302.68,37476.85,37476.85,49086.89,23074.31
MN,Saint Peter,4,Plains,1,38,1930.0,54310.0,54310.0,65976.0,26895.0
MN,Spring Lake Park,4,Plains,1,1,80.0,,,,17445.0
MN,St. Cloud,4,Plains,1,34,8033.0,10899.0,10899.0,24056.0,19071.0
MN,St. Louis Park,4,Plains,1,10,747.0,13420.0,13420.0,23747.0,15205.0
MN,St. Paul,4,Plains,1,1,,,,,
MN,Thief River Falls,4,Plains,1,43,1382.0,6262.0,6262.0,17893.0,13168.0
MN,WOODBURY,4,Plains,1,2,56.0,,,,19898.0
MN,White Bear Lake,4,Plains,1,68,5971.0,6182.0,6182.0,15084.0,10037.0
MN,Willmar,4,Plains,1,51,2048.0,6109.0,6109.0,16195.0,10955.0
MN,Winona,4,Plains,3,128,2348.55,24531.84,26629.49,36755.02,18822.87
MN,Worthington,4,Plains,1,1,18.0,,,,13095.0
MO,Blue Springs,4,Plains,1,1,120.0,,,,21832.0
MO,Bolivar,4,Plains,2,50,1267.66,28248.66,28248.66,38035.0,21082.0
MO,Bridgeton,4,Plains,1,44,11174.0,3660.0,6990.0,12053.0,6458.0
MO,Canton,4,Plains,1,36,884.0,29915.0,29915.0,43028.0,22080.0
MO,Cape Girardeau,4,Plains,4,91,5207.06,9646.09,9646.09,23627.94,15937.83
MO,Carthage,4,Plains,1,1,17.0,,,,16233.0
MO,Chesterfield,4,Plains,1,10,258.0,9000.0,9000.0,24276.0,18094.0
MO,Chillicothe,4,Plains,1,7,39.0,,,,10908.0
MO,Clinton,4,Plains,1,1,17.0,,,,13160.0
MO,Columbia,4,Plains,4,152,18594.62,16790.19,32405.46,31300.89,20756.65
MO,Conception,4,Plains,1,3,32.0,25208.0,25208.0,41161.0,33216.0
MO,Cottleville,4,Plains,1,30,5008.0,3000.0,5664.0,13249.0,5981.0
MO,Earth City,4,Plains,1,8,151.0,,,,17111.0
MO,Eolia,4,Plains,1,7,35.0,,,,6128.0
MO,Fayette,4,Plains,2,46,1310.06,19621.96,19621.96,35062.45,21489.61
MO,Fenton,4,Plains,1,6,401.0,,,,
MO,Fulton,4,Plains,2,82,781.6,32034.13,32034.13,47730.23,24558.26
MO,Hannibal,4,Plains,1,32,381.0,26880.0,26880.0,39296.0,21123.0
MO,Harrisonville,4,Plains,1,1,20.0,,,,15552.0
MO,Hillsboro,4,Plains,1,29,2514.0,4500.0,8100.0,12965.0,7734.0
MO,Houston,4,Plains,1,5,71.0,19025.0,19025.0,29729.0,20984.0
MO,Independence,4,Plains,1,1,108.0,,,,19679.0
MO,Jefferson City,4,Plains,2,41,1333.5,9290.0,16882.0,21265.0,12602.43
MO,Joplin,4,Plains,4,74,2584.4,9284.54,16645.36,19971.03,13247.0
MO,Kansas City,4,Plains,17,159,4167.34,18460.41,25488.01,28978.29,15734.13
MO,Kirksville,4,Plains,3,57,2341.18,9470.0,17870.0,23420.0,11275.35
MO,Lexington,4,Plains,1,10,22.0,,,,2607.0
MO,Liberty,4,Plains,1,45,868.0,19890.0,19890.0,34291.0,16602.0
MO,Linn,4,Plains,1,27,2023.0,7830.0,14100.0,17385.0,13958.0
MO,Marshall,4,Plains,2,40,1244.91,23000.0,23000.0,37001.0,17974.35
MO,Maryville,4,Plains,1,73,4550.0,10181.0,16623.0,22906.0,14824.0
MO,Moberly,4,Plains,2,35,2018.17,6367.31,9295.19,16291.56,9200.9
MO,Neosho,4,Plains,2,37,2576.29,6180.0,8280.0,11561.0,5213.73
MO,Nevada,4,Plains,1,19,266.0,26209.0,26209.0,36726.0,18154.0
MO,Park Hills,4,Plains,1,33,1530.0,5180.0,8090.0,17328.0,11123.0
MO,Parkville,4,Plains,1,61,5250.0,16400.0,16400.0,23714.0,15529.0
MO,Point Lookout,4,Plains,1,52,1415.0,21290.0,21290.0,32262.0,7669.0
MO,Poplar Bluff,4,Plains,2,44,1654.45,4860.0,6090.0,17482.0,11679.39
MO,Raymore,4,Plains,1,1,36.0,,,,23899.0
MO,Rolla,4,Plains,2,60,5428.18,14278.0,31678.0,25653.0,13719.31
MO,Saint Ann,4,Plains,1,3,140.0,,,,18022.0
MO,Saint Charles,4,Plains,1,78,4748.0,21100.0,21100.0,33442.0,18516.0
MO,Saint Joseph,4,Plains,1,58,2372.0,9800.0,17500.0,20282.0,12638.0
MO,Saint Louis,4,Plains,17,190,4151.6,31586.62,35392.35,47417.78,22534.51
MO,Saint Robert,4,Plains,1,1,48.0,,,,7364.0
MO,Sedalia,4,Plains,2,30,2421.02,4104.0,7248.0,13483.0,7653.58
MO,Springfield,4,Plains,12,173,6574.83,15884.56,19693.93,28538.39,17131.14
MO,St. Charles,4,Plains,1,1,117.0,,,,14111.0
MO,St. Louis,4,Plains,8,120,7732.85,62640.14,62640.14,83325.43,22121.26
MO,Sunset Hills,4,Plains,1,1,152.0,,,,19645.0
MO,Trenton,4,Plains,1,24,1198.0,4950.0,8250.0,17119.0,10528.0
MO,Union,4,Plains,1,28,1719.0,3888.0,6984.0,18191.0,12522.0
MO,Warrensburg,4,Plains,2,85,5574.26,9739.0,18064.0,22086.0,15150.97
MO,Washing,4,Plains,1,1,21.0,,,,15266.0
MO,Washington,4,Plains,1,2,24.0,18345.0,18345.0,27525.0,19167.0
MO,Waynesville,4,Plains,1,14,21.0,,,,19044.0
MO,Webb City,4,Plains,1,2,102.0,,,,12532.0
MO,Webster Groves,4,Plains,1,2,,,,,
MO,Wentzville,4,Plains,2,10,512.0,8506.0,8506.0,16089.0,13496.0
MO,West Plains,4,Plains,2,30,748.09,5544.0,7630.0,15761.0,11105.44
MP,Saipan,9,Outlying Areas,1,16,1236.0,4038.0,5520.0,9939.0,2795.0
MS,Aberdeen,5,Southeast,1,1,60.0,,,,8752.0
MS,Alcorn State,5,Southeast,1,38,2290.0,8549.0,8549.0,23937.0,14040.0
MS,Blue Mountain,5,Southeast,1,21,536.0,19280.0,19280.0,32140.0,18062.0
MS,Booneville,5,Southeast,1,63,2640.0,4770.0,8050.0,14779.0,9307.0
MS,Clarksdale,5,Southeast,1,55,1314.0,3490.0,3490.0,9071.0,560.0
MS,Cleveland,5,Southeast,2,39,1585.66,8605.0,8605.0,22008.0,13772.16
MS,Clinton,5,Southeast,2,66,2400.22,21698.0,21698.0,39167.0,20812.54
MS,Columbus,5,Southeast,1,36,1593.0,8092.0,8092.0,21808.0,13198.0
MS,Corinth,5,Southeast,1,1,105.0,,,,21666.0
MS,Decatur,5,Southeast,1,24,1584.0,3865.0,5965.0,12692.0,5770.0
MS,Ellisville,5,Southeast,1,64,3248.0,4000.0,6000.0,14975.0,7945.0
MS,Fulton,5,Southeast,1,63,4018.0,3420.0,5820.0,11557.0,5034.0
MS,Goodman,5,Southeast,1,62,3847.0,3510.0,6210.0,12733.0,5980.0
MS,Grenada,5,Southeast,1,1,33.0,,,,20493.0
MS,Gulfport,5,Southeast,2,6,237.0,,,,23907.43
MS,Hattiesburg,5,Southeast,4,98,7685.91,10963.22,12432.25,26906.07,15012.08
MS,Holly Springs,5,Southeast,1,16,428.0,13840.0,13840.0,18448.0,8751.0
MS,Horn Lake,5,Southeast,1,9,2320.0,,,,16771.0
MS,Itta Bena,5,Southeast,1,27,1326.0,7912.0,7912.0,21606.0,11812.0
MS,Jackson,5,Southeast,6,98,2342.93,22120.32,22490.83,38186.11,21781.78
MS,Laurel,5,Southeast,2,5,63.25,5925.0,5925.0,10775.0,9148.75
MS,Meridian,5,Southeast,1,43,2025.0,3932.0,5992.0,13402.0,6811.0
MS,Mississippi State,5,Southeast,1,89,18092.0,9815.0,26580.0,26922.0,15501.0
MS,Moorhead,5,Southeast,1,45,1490.0,3540.0,6140.0,9270.0,2276.0
MS,Pearl,5,Southeast,1,1,48.0,,,,20326.0
MS,Perkinston,5,Southeast,1,92,6231.0,3950.0,7250.0,12908.0,7372.0
MS,Pontotoc,5,Southeast,1,1,54.0,,,,9661.0
MS,Poplarville,5,Southeast,1,37,4725.0,3650.0,5650.0,11607.0,4881.0
MS,Raymond,5,Southeast,1,69,6533.0,3825.0,6875.0,9817.0,3158.0
MS,Ridgeland,5,Southeast,1,5,27.0,8000.0,8000.0,,
MS,Ripley,5,Southeast,1,1,22.0,,,,18199.0
MS,Scooba,5,Southeast,1,87,2914.0,3950.0,6950.0,10806.0,3880.0
MS,Senatobia,5,Southeast,1,49,5181.0,3660.0,6060.0,13156.0,7665.0
MS,Southaven,5,Southeast,1,4,114.0,,,,22064.0
MS,Summit,5,Southeast,1,25,1497.0,3960.0,6660.0,10933.0,3057.0
MS,Tougaloo,5,Southeast,1,25,681.0,11398.0,11398.0,22570.0,15663.0
MS,University,5,Southeast,1,102,18995.0,9412.0,26980.0,27692.0,13164.0
MS,Wesson,5,Southeast,1,60,1948.0,4000.0,5000.0,11844.0,3472.0
MT,Billings,7,Rocky Mountains,3,68,1931.54,15346.47,24453.87,26969.38,16188.88
MT,Box Elder,7,Rocky Mountains,1,26,187.0,3610.0,3610.0,13607.0,5580.0
MT,Bozeman,7,Rocky Mountains,2,97,14386.57,8083.0,31337.0,23779.0,20565.17
MT,Browning,7,Rocky Mountains,1,24,240.0,3610.0,3610.0,12168.0,6319.0
MT,Butte,7,Rocky Mountains,3,46,1130.53,6984.05,20969.05,20184.24,15105.4
MT,Crow Agency,7,Rocky Mountains,1,22,339.0,3200.0,3200.0,11402.0,8715.0
MT,Dillon,7,Rocky Mountains,2,23,1201.56,6430.0,19038.0,19414.0,17169.39
MT,Glendive,7,Rocky Mountains,1,16,226.0,4485.0,9135.0,15311.0,10094.0
MT,Great Falls,7,Rocky Mountains,3,42,615.82,20385.06,23246.78,33183.91,17247.18
MT,Harlem,7,Rocky Mountains,1,16,108.0,3600.0,3600.0,16133.0,11811.0
MT,Havre,7,Rocky Mountains,1,27,787.0,6269.0,19385.0,17363.0,14164.0
MT,Helena,7,Rocky Mountains,2,57,913.15,28062.47,30330.04,41759.92,21332.88
MT,Kalispell,7,Rocky Mountains,2,38,1149.23,4748.0,11363.0,14949.0,8774.18
MT,Lame Deer,7,Rocky Mountains,1,6,226.0,2260.0,2260.0,12809.0,9594.0
MT,Miles City,7,Rocky Mountains,1,28,353.0,5648.0,10768.0,15399.0,7070.0
MT,Missoula,7,Rocky Mountains,1,128,7079.0,8152.0,31622.0,23744.0,17118.0
MT,Pablo,7,Rocky Mountains,1,29,568.0,4311.0,11583.0,14562.0,9002.0
MT,Poplar,7,Rocky Mountains,1,25,426.0,2250.0,2250.0,11078.0,2449.0
NC,Ahoskie,5,Southeast,1,16,265.0,2642.0,8786.0,11560.0,8076.0
NC,Albemarle,5,Southeast,1,28,1430.0,2672.0,8816.0,12847.0,4215.0
NC,Asheboro,5,Southeast,1,23,1446.0,2416.0,8176.0,15688.0,7242.0
NC,Asheville,5,Southeast,5,79,4261.5,4130.82,13330.45,17426.09,12891.03
NC,Banner Elk,5,Southeast,1,24,817.0,31140.0,31140.0,45886.0,25765.0
NC,Belmont,5,Southeast,1,25,1454.0,19500.0,19500.0,32494.0,23613.0
NC,Boiling Springs,5,Southeast,1,53,1836.0,33450.0,33450.0,48813.0,24137.0
NC,Bolivia,5,Southeast,1,23,1124.0,2532.0,8676.0,12767.0,8785.0
NC,Boone,5,Southeast,1,83,19304.0,7541.0,24537.0,22654.0,16487.0
NC,Brevard,5,Southeast,1,24,760.0,31250.0,31250.0,45413.0,21376.0
NC,Buies Creek,5,Southeast,1,72,2790.0,40410.0,40410.0,58752.0,23991.0
NC,Cary,5,Southeast,1,2,,,,,
NC,Chapel Hill,5,Southeast,2,90,20468.13,8989.0,39330.0,25181.0,13018.21
NC,Charlotte,5,Southeast,14,161,14144.35,14583.95,22717.3,27554.36,15507.81
NC,Clinton,5,Southeast,1,20,941.0,2830.0,9742.0,14337.0,3826.0
NC,Clyde,5,Southeast,1,28,793.0,2612.0,8756.0,13546.0,3834.0
NC,Concord,5,Southeast,2,10,570.87,16070.0,16070.0,24764.0,17170.2
NC,Cullowhee,5,Southeast,1,69,9867.0,4532.0,8532.0,19057.0,12579.0
NC,Dallas,5,Southeast,1,46,3359.0,3186.0,9330.0,16008.0,5752.0
NC,Davidson,5,Southeast,1,34,1901.0,60300.0,60300.0,75865.0,18127.0
NC,Dobson,5,Southeast,1,38,1445.0,2545.0,8689.0,14199.0,4707.0
NC,Dublin,5,Southeast,1,18,880.0,2558.0,8702.0,11271.0,7858.0
NC,Dunn,5,Southeast,1,4,28.0,8688.0,8688.0,18027.0,14219.0
NC,Durham,5,Southeast,6,142,5573.76,42986.99,46270.46,58822.69,24661.48
NC,Elizabeth City,5,Southeast,3,68,1335.94,4835.38,8730.59,17933.36,8707.45
NC,Elon,5,Southeast,1,68,6402.0,44536.0,44536.0,59369.0,41048.0
NC,Fayetteville,5,Southeast,7,104,4675.34,13512.7,16663.44,25718.45,12453.92
NC,Flat Rock,5,Southeast,1,45,1788.0,2660.0,8804.0,13097.0,8829.0
NC,Goldsboro,5,Southeast,1,33,1998.0,2524.0,8668.0,11311.0,4152.0
NC,Graham,5,Southeast,1,45,2393.0,2528.0,8642.0,22570.0,16465.0
NC,Grantsboro,5,Southeast,1,19,240.0,1867.0,6475.0,14125.0,7847.0
NC,Greensboro,5,Southeast,9,124,9500.85,12707.25,23205.68,25634.96,13058.6
NC,Greenville,5,Southeast,2,108,19759.84,7361.0,23638.0,23689.0,16506.46
NC,Hamlet,5,Southeast,1,22,1279.0,2552.0,8696.0,15715.0,6042.0
NC,Henderson,5,Southeast,1,29,1613.0,1956.0,6564.0,13525.0,4534.0
NC,Hickory,5,Southeast,2,75,2397.52,17093.71,19695.0,38804.16,16629.45
NC,High Point,5,Southeast,2,59,4685.94,42842.32,42842.32,60111.45,39962.33
NC,Hudson,5,Southeast,1,33,2331.0,2537.0,8681.0,15625.0,5517.0
NC,Jacksonville,5,Southeast,2,35,2419.37,2462.0,8606.0,15130.0,9324.89
NC,Jamestown,5,Southeast,1,54,8179.0,2319.0,7695.0,18425.0,13926.0
NC,Kenansville,5,Southeast,1,19,761.0,2592.0,8736.0,12530.0,3852.0
NC,Kinston,5,Southeast,1,34,1311.0,2568.0,8712.0,15604.0,5116.0
NC,Laurinburg,5,Southeast,1,25,806.0,30800.0,30800.0,49709.0,33756.0
NC,Louisburg,5,Southeast,1,5,413.0,22974.0,22974.0,36813.0,26403.0
NC,Lumberton,5,Southeast,1,19,1454.0,2571.0,8715.0,15753.0,5189.0
NC,Marion,5,Southeast,1,27,614.0,1958.0,6566.0,16949.0,6838.0
NC,Mars Hill,5,Southeast,1,37,995.0,37270.0,37270.0,48794.0,20313.0
NC,Mebane,5,Southeast,1,1,49.0,,,,11406.0
NC,Misenheimer,5,Southeast,1,31,654.0,33930.0,33930.0,46700.0,21953.0
NC,Montreat,5,Southeast,1,36,750.0,33860.0,33860.0,45829.0,26328.0
NC,Mooresville,5,Southeast,2,3,889.0,,,,22022.67
NC,Morehead City,5,Southeast,1,23,1144.0,2310.0,7954.0,21009.0,11889.0
NC,Morganton,5,Southeast,1,37,1332.0,2650.0,8794.0,15451.0,5357.0
NC,Mount Olive,5,Southeast,1,44,1754.0,25950.0,25950.0,35362.0,17893.0
NC,Murfreesboro,5,Southeast,1,27,638.0,27110.0,27110.0,37837.0,16189.0
NC,Murphy,5,Southeast,1,28,435.0,2363.0,8507.0,14581.0,4584.0
NC,New Bern,5,Southeast,1,26,1877.0,2022.0,6630.0,12205.0,4402.0
NC,Pembroke,5,Southeast,1,36,5386.0,3571.0,7571.0,16854.0,9918.0
NC,Pinehurst,5,Southeast,1,32,2375.0,2040.0,6598.0,18596.0,8596.0
NC,Polkton,5,Southeast,1,30,1555.0,2022.0,6630.0,12511.0,4072.0
NC,Raleigh,5,Southeast,11,181,17621.71,13226.4,26476.36,28519.83,15585.12
NC,Rocky Mount,5,Southeast,2,57,1340.39,13416.23,17480.74,23154.45,8892.48
NC,Roxboro,5,Southeast,1,30,707.0,2556.0,8700.0,16067.0,5215.0
NC,Salisbury,5,Southeast,4,63,2380.5,16125.36,18195.05,28793.33,11665.9
NC,Sanford,5,Southeast,1,45,3255.0,2554.0,8698.0,10451.0,616.0
NC,Shelby,5,Southeast,1,38,1236.0,2602.0,8746.0,5477.0,414.0
NC,Smithfield,5,Southeast,1,32,2998.0,2657.0,8801.0,12582.0,3946.0
NC,Spindale,5,Southeast,1,38,1056.0,2030.0,6638.0,13601.0,6723.0
NC,Spruce Pine,5,Southeast,1,18,371.0,2560.0,8704.0,14101.0,5260.0
NC,Statesville,5,Southeast,1,28,1692.0,2651.0,8795.0,15679.0,5761.0
NC,Sugar Grove,5,Southeast,1,1,,,,,
NC,Swannanoa,5,Southeast,1,23,720.0,40290.0,40290.0,53576.0,23719.0
NC,Sylva,5,Southeast,1,37,1304.0,5806.0,19630.0,14429.0,4928.0
NC,Tarboro,5,Southeast,1,26,938.0,2640.0,8784.0,12607.0,6073.0
NC,Thomasville,5,Southeast,1,35,2454.0,1978.0,6586.0,14779.0,7258.0
NC,Troy,5,Southeast,1,27,854.0,2538.0,8682.0,14100.0,7697.0
NC,Wake Forest,5,Southeast,1,23,466.0,10646.0,10646.0,20909.0,6608.0
NC,Washington,5,Southeast,1,23,1560.0,2540.0,8684.0,15189.0,5105.0
NC,Weldon,5,Southeast,1,23,540.0,2608.0,8752.0,11481.0,4073.0
NC,Wendell,5,Southeast,1,4,74.0,11250.0,11250.0,20643.0,13467.0
NC,Wentworth,5,Southeast,1,23,1071.0,1966.0,6574.0,10236.0,2380.0
NC,Whiteville,5,Southeast,1,26,821.0,2600.0,8744.0,14567.0,4474.0
NC,Wilkesboro,5,Southeast,1,29,1881.0,2572.0,8716.0,10494.0,-28.0
NC,Williamston,5,Southeast,1,20,302.0,2523.0,8673.0,11800.0,3337.0
NC,Wilmington,5,Southeast,4,108,11447.51,5475.76,17305.73,21102.97,14309.21
NC,Wilson,5,Southeast,2,49,902.85,17434.6,20813.8,29218.6,14363.4
NC,Wingate,5,Southeast,1,36,2462.0,40196.0,40196.0,57780.0,21371.0
NC,Winston Salem,5,Southeast,2,8,583.62,9455.62,20539.38,22815.12,12025.5
NC,Winston-Salem,5,Southeast,7,122,4082.73,26508.54,29470.07,40920.06,17364.81
NC,Winterville,5,Southeast,1,35,5175.0,1972.0,6580.0,15807.0,7150.0
ND,Belcourt,4,Plains,1,26,613.0,2626.0,2626.0,14760.0,3474.0
ND,Bismarck,4,Plains,4,96,2127.11,13503.6,14198.27,24003.63,13522.79
ND,Bottineau,4,Plains,1,26,417.0,5347.0,7613.0,17270.0,12515.0
ND,Devils Lake,4,Plains,1,18,599.0,5478.0,5478.0,15890.0,10989.0
ND,Dickinson,4,Plains,1,50,1108.0,9118.0,11218.0,20155.0,15270.0
ND,Ellendale,4,Plains,1,12,138.0,18762.0,18762.0,29953.0,20396.0
ND,Fargo,4,Plains,5,120,7689.83,11197.2,14999.06,23626.1,16672.61
ND,Fort Totten,4,Plains,1,18,278.0,3950.0,3950.0,13745.0,9197.0
ND,Fort Yates,4,Plains,1,26,226.0,4010.0,4010.0,9847.0,3455.0
ND,Grand Forks,4,Plains,2,109,9175.84,10951.0,15570.0,24580.0,18937.3
ND,Jamestown,4,Plains,1,46,947.0,24820.0,24820.0,36960.0,20318.0
ND,Mayville,4,Plains,1,25,704.0,7935.0,9564.0,21042.0,14454.0
ND,Minot,4,Plains,1,53,2072.0,8634.0,8634.0,18141.0,12514.0
ND,New Town,4,Plains,1,16,139.0,3870.0,3870.0,10361.0,3669.0
ND,Valley City,4,Plains,1,30,918.0,8514.0,13478.0,20713.0,13613.0
ND,Wahpeton,4,Plains,1,36,1733.0,5928.0,6926.0,16291.0,10802.0
ND,Williston,4,Plains,1,16,686.0,4938.0,4938.0,18119.0,7164.0
NE,Bellevue,4,Plains,1,52,10426.0,8886.0,8886.0,33315.0,28345.0
NE,Chadron,4,Plains,1,29,1634.0,8078.0,8078.0,20672.0,13308.0
NE,Crete,4,Plains,1,62,981.0,40491.0,40491.0,55510.0,28071.0
NE,Curtis,4,Plains,1,3,228.0,5756.0,5756.0,19088.0,13843.0
NE,Fremont,4,Plains,1,40,1191.0,40270.0,40270.0,52386.0,24229.0
NE,Gering,4,Plains,1,2,17.0,8278.0,8278.0,26634.0,18188.0
NE,Grand Island,4,Plains,1,32,3206.0,3360.0,4800.0,13504.0,6781.0
NE,Hastings,4,Plains,1,44,957.0,36130.0,36130.0,49051.0,21554.0
NE,Kearney,4,Plains,1,43,4130.0,8302.0,14260.0,24452.0,16488.0
NE,Lincoln,4,Plains,10,167,12626.05,15248.76,26352.75,28820.79,17737.31
NE,Macy,4,Plains,1,8,330.0,4080.0,4080.0,29812.0,22070.0
NE,Norfolk,4,Plains,1,70,2464.0,3840.0,5130.0,13845.0,8812.0
NE,North Platte,4,Plains,1,18,923.0,3600.0,4530.0,12030.0,6602.0
NE,Omaha,4,Plains,11,161,5857.61,21244.88,26071.36,32599.61,17713.91
NE,Peru,4,Plains,1,22,1141.0,8280.0,8280.0,20743.0,11401.0
NE,Scottsbluff,4,Plains,1,45,948.0,3000.0,3360.0,12550.0,4974.0
NE,Seward,4,Plains,1,54,1270.0,39330.0,39330.0,51179.0,24016.0
NE,Wayne,4,Plains,1,35,3041.0,7970.0,7970.0,21310.0,15108.0
NE,Winnebago,4,Plains,1,13,177.0,5400.0,5400.0,13869.0,10687.0
NE,York,4,Plains,1,23,443.0,21600.0,21600.0,33136.0,20129.0
NH,Berlin,1,New England,1,34,430.0,7050.0,15300.0,20388.0,16767.0
NH,Claremont,1,New England,1,20,610.0,6940.0,15190.0,24442.0,20455.0
NH,Concord,1,New England,2,46,2186.0,7200.0,15450.0,23210.0,20134.0
NH,Durham,1,New England,1,125,11230.0,19112.0,38882.0,34567.0,23261.0
NH,Hanover,1,New England,1,64,4367.0,65739.0,65739.0,83802.0,28619.0
NH,Henniker,1,New England,1,58,980.0,41578.0,41578.0,60896.0,30299.0
NH,Hooksett,1,New England,1,1,327.0,,,,10187.0
NH,Keene,1,New England,3,72,2645.04,14710.0,26186.0,29524.0,19108.91
NH,Laconia,1,New England,2,22,480.16,6720.0,14970.0,22877.0,19292.34
NH,Lebanon,1,New England,1,6,,,,,
NH,Manchester,1,New England,5,110,73194.07,17914.43,21087.72,34177.05,26052.95
NH,Merrimack,1,New England,2,2,129.5,29300.0,29300.0,38889.0,32219.0
NH,Nashua,1,New England,4,67,1167.64,25518.48,28726.81,38152.63,22630.35
NH,New London,1,New England,1,27,778.0,18400.0,18400.0,65807.0,25857.0
NH,Plymouth,1,New England,1,75,3298.0,14558.0,25498.0,29257.0,19685.0
NH,Portsmouth,1,New England,2,38,1237.49,7200.0,15450.0,22016.0,18738.47
NH,Rindge,1,New England,1,47,1055.0,44963.0,44963.0,61955.0,26906.0
NH,Somersworth,1,New England,1,1,168.0,,,,10198.0
NH,Warner,1,New England,1,1,58.0,23600.0,23600.0,36856.0,15922.0
NJ,Adelphia,2,Mid East,1,1,78.0,15800.0,15800.0,21300.0,6666.0
NJ,Blackwood,2,Mid East,2,54,6207.56,3960.0,4056.0,11538.0,6181.0
NJ,Bloomfield,2,Mid East,4,31,831.12,30680.0,30680.0,44298.0,19126.97
NJ,Branchburg,2,Mid East,1,54,5272.0,5520.0,7440.0,13039.0,6613.0
NJ,CLIFTON,2,Mid East,1,5,735.0,,,,17695.0
NJ,Caldwell,2,Mid East,1,45,1437.0,39450.0,39450.0,53586.0,21188.0
NJ,Camden,2,Mid East,1,48,3819.0,17079.0,35841.0,33812.0,18803.0
NJ,Carneys Point,2,Mid East,1,34,908.0,6150.0,9900.0,16706.0,9837.0
NJ,Cherry Hill,2,Mid East,3,5,330.17,,,,21776.83
NJ,Cranford,2,Mid East,1,43,7760.0,5280.0,9500.0,13752.0,7251.0
NJ,Denville,2,Mid East,2,6,33.0,5773.0,5773.0,,17744.0
NJ,East Brunswick,2,Mid East,1,1,32.0,,,,
NJ,East Orange,2,Mid East,2,10,101.64,,,,21409.0
NJ,Eatontown,2,Mid East,1,3,149.0,,,,12869.0
NJ,Edison,2,Mid East,3,50,8055.74,4658.03,7160.33,13828.85,6323.42
NJ,Egg Harbor Township,2,Mid East,1,1,174.0,,,,21578.0
NJ,Elizabeth,2,Mid East,1,2,52.0,11450.0,11450.0,32040.0,16189.0
NJ,Englewood Cliffs,2,Mid East,1,2,181.0,23489.0,23489.0,24635.0,21187.0
NJ,Ewing,2,Mid East,2,49,6736.94,18685.0,24568.0,37070.0,25526.46
NJ,Freehold,2,Mid East,1,2,63.0,,,,24170.0
NJ,Galloway,2,Mid East,1,56,7770.0,15532.0,23420.0,32159.0,19634.0
NJ,Glassboro,2,Mid East,1,111,14647.0,15700.0,25564.0,34116.0,22185.0
NJ,Gloucester,2,Mid East,1,1,113.0,,,,22005.0
NJ,Hackensack,2,Mid East,3,12,592.12,16913.0,16913.0,38705.0,27795.38
NJ,Hackettstown,2,Mid East,1,42,934.0,37732.0,37732.0,51351.0,19037.0
NJ,Hasbrouck Heights,2,Mid East,1,1,500.0,16757.0,16757.0,26064.0,22592.0
NJ,Hoboken,2,Mid East,1,54,4084.0,60952.0,60952.0,76449.0,40468.0
NJ,Howell,2,Mid East,1,1,93.0,9750.0,9750.0,15550.0,6055.0
NJ,Iselin,2,Mid East,3,21,437.71,17488.0,17488.0,,39609.61
NJ,Jersey City,2,Mid East,6,96,3549.07,23770.69,28666.36,32786.42,11387.69
NJ,Keyport,2,Mid East,1,1,53.0,8550.0,8550.0,,
NJ,Lakewood,2,Mid East,17,47,952.35,29288.5,29288.5,40037.23,16988.18
NJ,Lawrenceville,2,Mid East,2,68,3054.52,38900.0,38900.0,53982.0,24960.62
NJ,Lincroft,2,Mid East,1,40,7898.0,5921.0,9806.0,15369.0,8882.0
NJ,Lodi,2,Mid East,1,40,1754.0,37830.0,37830.0,50346.0,41315.0
NJ,Madison,2,Mid East,2,75,1763.52,39962.53,39962.53,56546.42,24948.52
NJ,Mahwah,2,Mid East,2,54,4443.1,15978.0,26388.0,30176.0,20888.42
NJ,Mays Landing,2,Mid East,1,38,3860.0,4863.0,7263.0,15261.0,8502.0
NJ,Montclair,2,Mid East,1,85,17677.0,14766.0,24126.0,25926.0,14159.0
NJ,Moorestown,2,Mid East,1,4,633.0,,,,38792.0
NJ,Morris Plains,2,Mid East,1,1,93.0,,,,23786.0
NJ,Morristown,2,Mid East,2,42,621.37,35177.27,35177.27,51417.07,17799.1
NJ,Mount Laurel,2,Mid East,1,40,6174.0,4968.0,6936.0,11965.0,6101.0
NJ,New Brunswick,2,Mid East,2,136,36357.0,17239.0,36001.0,35232.0,23519.0
